着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
8,6,7,マイネルカンパーナ,牡3,56,丹内祐次,2:01.5,クビ,**,,,,,10-10-10-9,35.4,90.1,9,422(+18),,,,[東]青木孝文,サラブレッドクラブ・ラフィアン,,202306020507
9,1,1,ベルウッドミカサ,牡3,56,木幡巧也,2:01.5,クビ,**,,,,,7-7-8-9,35.8,438.5,10,428(-4),,,,[東]牧光二,鈴木照雄,,202306020507
10,3,3,ヒメナデシコ,牝3,54,津村明秀,2:01.7,1,**,,,,,3-4-6-7,36.2,32.9,7,426(-4),,,,[西]森田直行,林正道,,202306020507
11,2,2,ゴールドレコーダー,牝3,54,田中勝春,2:01.8,3/4,**,,,,,2-2-3-3,36.6,88.1,8,412(-6),,,,[東]南田美知,居城寿与,,202306020507
1,4,5,クラリティスケール,牝4,56,横山和生,1:11.3,,**,,,,,4-4,36.9,8.1,3,450(0),,,,[東]菊沢隆徳,ノルマンディーサラブレッドレーシング,800.0,202306020508
2,2,2,サクラファシナンテ,牝5,56,戸崎圭太,1:11.4,3/4,**,,,,,8-6,36.6,3.6,2,514(-4),,,,[東]尾関知人,さくらコマース,320.0,202306020508
3,3,3,ヤマニンエルモサ,牝6,56,大野拓弥,1:11.5,クビ,**,,,,,12-9,36.4,81.7,11,480(0),,,,[東]辻哲英,土井肇,200.0,202306020508
4,6,9,スマイルアップ,牝4,56,内田博幸,1:11.6,3/4,**,,,,,2-2,37.3,2.2,1,444(-8),,,,[東]萱野浩二,馬目卓,120.0,202306020508
5,6,8,エスパダアスール,牝5,56,武藤雅,1:11.6,ハナ,**,,,,,1-1,37.5,55.1,10,444(0),,,,[東]武藤善則,アスール,80.0,202306020508
6,1,1,デュードメール,牝4,56,杉原誠人,1:11.7,1/2,**,,,,,13-13,36.2,22.6,7,470(+12),,,,[東]辻哲英,シルクレーシング,,202306020508
7,4,4,クイーンアポーン,牝4,56,Ｍ．デム,1:12.1,2,**,,,,,10-9,37.2,12.8,5,466(-6),,,,[東]土田稔,ジェイアール,,202306020508
8,8,13,クィーンアドバンス,牝6,56,菊沢一樹,1:12.1,アタマ,**,,,,,8-9,37.3,26.7,8,480(-8),,,,[東]勢司和浩,柳内光子,,202306020508
9,7,11,ハロースクロール,牝4,56,嶋田純次,1:12.1,クビ,**,,,,,5-4,37.6,244.9,12,434(-14),,,,[東]手塚貴久,下河辺牧場,,202306020508
10,5,7,マキアージュ,牝4,56,菅原明良,1:12.4,1.3/4,**,,,,,7-6,37.8,15.5,6,450(-14),,,,[東]菊川正達,中村祐子,,202306020508
11,5,6,ミッテルライン,牝4,56,三浦皇成,1:13.1,4,**,,,,,5-6,38.6,34.0,9,442(+11),,,,[東]和田正一,キャロットファーム,,202306020508
12,8,12,グルノイユジョーヌ,牝4,56,木幡巧也,1:13.1,アタマ,**,,,,,10-12,38.1,385.5,13,432(+4),,,,[東]的場均,谷口祐人,,202306020508
13,7,10,ビーマイベイビー,牝5,55,永野猛蔵,1:13.6,3,**,,,,,2-2,39.3,9.1,4,448(-4),,,,[東]加藤和宏,ミルファーム,,202306020508
1,4,7,トップオブジェラス,牡4,58,横山武史,1:53.0,,**,,,,,3-3-3-2,37.5,2.1,1,530(0),,,,[東]高木登,嶋田賢,"1,585.0",202306020509
2,1,1,サクセスエース,牡5,58,ルメール,1:53.2,1.1/4,**,,,,,1-1-1-1,37.9,23.4,7,492(+2),,,,[東]竹内正洋,ブルースターズファーム,630.0,202306020509
3,2,3,サイモンルモンド,セ6,58,原優介,1:53.4,1.1/2,**,,,,,11-11-12-8,37.2,558.3,15,460(-2),,,,[東]小桧山悟,澤田昭紀,395.0,202306020509
4,7,13,デアノヴァ,牝4,56,戸崎圭太,1:53.5,クビ,**,,,,,13-13-10-10,37.4,8.0,4,476(-2),,,,[東]伊坂重信,京都ホースレーシング,230.0,202306020509
5,5,8,オクトニオン,牡4,58,菅原明良,1:53.5,クビ,**,,,,,7-6-6-6,37.6,15.1,5,540(+4),,,,[東]斎藤誠,小田吉男,155.0,202306020509
6,3,5,スズノイナズマ,セ5,58,津村明秀,1:53.6,クビ,**,,,,,4-4-3-4,38.0,224.8,14,474(-4),,,,[東]深山雅史,小紫嘉之,,202306020509
7,8,14,タシロ,牡6,58,杉原誠人,1:53.6,クビ,**,,,,,2-2-2-2,38.2,111.6,11,532(-4),,,,[東]伊藤大士,ミルファーム,,202306020509
8,6,11,カンピオーネ,牡4,58,横山和生,1:53.8,1.1/4,**,,,,,15-15-14-13,36.9,6.0,3,518(-4),,,,[東]栗田徹,ＧＥＴＮＥＸＴ,,202306020509
9,2,2,トーアシオン,セ7,58,木幡巧也,1:53.8,アタマ,**,,,,,8-8-10-10,37.7,17.1,6,480(-2),,,,[東]辻哲英,高山ランド,,202306020509
10,3,4,フームスムート,牡6,58,丹内祐次,1:53.9,1/2,**,,,,,10-10-3-4,38.3,46.2,8,538(-4),,,,[東]水野貴広,ディアレストクラブ,,202306020509
11,7,12,ジュールサイクル,牝6,56,石川裕紀,1:54.1,1,**,,,,,8-8-6-6,38.2,208.3,13,458(-4),,,,[東]田中剛,吉田照哉,,202306020509
12,6,10,アメリカンエール,牡5,58,武藤雅,1:54.5,2.1/2,**,,,,,14-14-13-13,37.9,57.7,9,506(+4),,,,[東]戸田博文,吉澤ホールディングス,,202306020509
13,4,6,ガルヴィハーラ,牡7,58,内田博幸,1:54.9,2.1/2,**,,,,,11-11-6-10,39.1,63.6,10,500(+4),,,,[東]萩原清,キャロットファーム,,202306020509
14,8,15,セイウンロミオ,牡5,58,大野拓弥,1:56.2,8,**,,,,,4-4-6-8,40.3,161.2,12,538(+8),,,,[東]田村康仁,西山茂行,,202306020509
15,5,9,イスカンダル,牡4,58,川田将雅,2:37.8,大,**,,,,,6-6-15-15,77.4,3.8,2,470(+4),,,,[東]岩戸孝樹,田頭勇貴,,202306020509
1,3,6,レディバランタイン,牝4,53,吉田豊,1:07.4,,**,,,,,15-14,33.1,42.6,13,472(-2),,,,[東]加藤征弘,丸山担,"1,875.0",202306020510
2,2,4,メイショウゲンセン,牝6,53,田中勝春,1:07.4,クビ,**,,,,,1-1,34.4,21.8,9,432(-8),,,,[西]武幸四郎,松本好雄,750.0,202306020510
3,6,12,イルクオーレ,セ5,58,荻野極,1:07.5,クビ,**,,,,,2-2,34.4,11.9,6,498(+6),,,,[東]高橋文雅,ヒダカ・ブリーダーズ・ユニオン,465.0,202306020510
4,4,8,ミッキーハーモニー,牝4,55,横山和生,1:07.5,クビ,**,,,,,13-10,33.5,2.5,1,468(+4),,,,[東]萩原清,野田みづき,280.0,202306020510
5,8,16,ユキノファラオ,牡5,55,内田博幸,1:07.7,1.1/4,**,,,,,7-6,34.2,144.0,14,490(+2),,,,[東]石毛善彦,井上基之,184.0,202306020510
6,3,5,ホウオウノーサイド,牡4,56,田辺裕信,1:07.7,アタマ,**,,,,,14-14,33.6,7.3,2,478(+4),,,,[東]斎藤誠,小笹芳央,,202306020510
7,8,15,ブルースピリット,セ5,57,川田将雅,1:07.8,クビ,**,,,,,4-3,34.5,7.4,3,492(+6),,,,[西]中内田充,ゴドルフィン,,202306020510
8,7,13,ショウナンラスボス,牡5,56,菅原明良,1:07.8,クビ,**,,,,,6-6,34.4,7.8,4,472(+4),,,,[東]奥村武,国本哲秀,,202306020510
9,5,9,スリーパーダ,牝4,54,横山武史,1:07.9,1/2,**,,,,,2-3,34.8,19.8,8,424(+2),,,,[西]斉藤崇史,キャロットファーム,,202306020510
10,6,11,オシリスブレイン,牡6,56,三浦皇成,1:07.9,アタマ,**,,,,,9-6,34.3,37.3,11,504(+2),,,,[東]田村康仁,エンジェルレーシング,,202306020510
11,1,1,フミロア,牝5,53,永野猛蔵,1:07.9,アタマ,**,,,,,9-6,34.3,158.5,15,460(0),,,,[東]黒岩陽一,林文彦,,202306020510
12,5,10,アビエルト,牡6,56,石川裕紀,1:08.1,1,**,,,,,11-10,34.3,30.0,10,498(0),,,,[西]杉山佳明,野嶋祥二,,202306020510
13,7,14,ジョニーズララバイ,牡7,55,横山琉人,1:08.2,1,**,,,,,15-16,33.9,175.8,16,468(+6),,,,[西]音無秀孝,金子真人ホールディングス,,202306020510
14,4,7,グランアリエル,牡4,55,柴田善臣,1:08.3,クビ,**,,,,,7-10,34.8,38.9,12,484(+8),,,,[東]小野次郎,布施慶士,,202306020510
15,2,3,コスモカルナック,牡6,58,丹内祐次,1:08.3,クビ,**,,,,,11-10,34.5,17.8,7,500(-2),,,,[東]加藤士津,ビッグレッドファーム,,202306020510
16,1,2,ゼログラヴィティ,牝5,55,ルメール,1:09.9,10,**,,,,,4-3,36.6,9.9,5,484(-8),,,,[東]岩戸孝樹,ゴドルフィン,,202306020510
1,5,8,スルーセブンシーズ,牝5,54,ルメール,1:46.5,,**,**,**,**,**,9-9-8-5,33.8,3.7,2,448(+4),,,,[東]尾関知人,キャロットファーム,"3,849.7",202306020511
2,7,12,ストーリア,牝4,52,横山武史,1:46.7,1.1/4,**,**,**,**,**,6-7-3-3,34.4,13.2,6,490(+2),,,,[西]杉山晴紀,ロードホースクラブ,"1,514.2",202306020511
3,4,5,サトノセシル,牝7,55,田辺裕信,1:47.0,1.1/2,**,**,**,**,**,8-7-5-5,34.5,11.1,5,466(0),,,,[東]堀宣行,里見治,957.1,202306020511
4,3,4,アートハウス,牝4,57,川田将雅,1:47.0,アタマ,**,**,**,**,**,3-3-3-3,34.7,2.9,1,470(-12),,,,[西]中内田充,Ｈ．Ｈ．シェイク・ファハド,570.0,202306020511
5,6,9,クリノプレミアム,牝6,55.5,Ｍ．デム,1:47.2,1.1/2,**,**,**,**,**,5-3-2-2,35.0,5.7,3,488(+4),,,,[東]伊藤伸一,栗本博晴,380.0,202306020511
6,7,11,スライリー,牝5,53,津村明秀,1:47.4,3/4,**,**,**,**,**,6-6-8-9,34.8,62.2,9,454(+6),,,,[東]相沢郁,ヒダカ・ブリーダーズ・ユニオン,,202306020511
7,3,3,リノキアナ,牝6,50,原優介,1:47.4,ハナ,**,**,**,**,**,11-11-10-10,34.6,309.8,14,438(-2),,,,[西]谷潔,松岡雅昭,,202306020511
8,8,14,ウインピクシス,牝4,53,松岡正海,1:47.4,アタマ,**,**,**,**,**,1-1-1-1,35.4,6.1,4,448(0),,,,[東]上原博之,ウイン,,202306020511
9,8,13,イリマ,牝5,50,木幡巧也,1:47.6,1,**,**,**,**,**,12-11-10-10,34.8,77.7,11,462(-8),,,,[西]高橋亮,前田幸治,,202306020511
10,4,6,シャーレイポピー,牝5,53,戸崎圭太,1:47.6,ハナ,**,**,**,**,**,2-2-5-5,35.2,70.5,10,438(-4),,,,[西]石坂公一,キャロットファーム,,202306020511
11,6,10,ラルナブリラーレ,牝6,54,菅原明良,1:47.6,クビ,**,**,**,**,**,10-10-12-10,34.7,40.1,8,486(0),,,,[西]石坂公一,社台レースホース,,202306020511
12,1,1,コトブキテティス,牝6,52,武藤雅,1:47.7,クビ,**,**,**,**,**,13-13-13-13,34.5,224.1,13,446(+4),,,,[東]田島俊明,尾上松壽,,202306020511
13,5,7,エイシンチラー,牝5,53,三浦皇成,1:47.9,1.1/4,**,**,**,**,**,3-3-5-5,35.4,17.8,7,484(+2),,,,[東]田中剛,栄進堂,,202306020511
14,2,2,クロスマジェスティ,牝4,51,柴田善臣,1:48.2,2,**,**,**,**,**,14-13-13-13,35.0,112.5,12,478(+10),,,,[東]水野貴広,辻高史,,202306020511
1,2,4,ウィリン,牝4,56,丹内祐次,1:08.3,,**,,,,,1-1,34.1,3.1,1,448(+10),,,,[東]林徹,ジャコモ,"1,140.0",202306020512
2,6,11,ヨール,牝4,52,小林美駒,1:08.4,1/2,**,,,,,2-2,34.2,6.7,3,442(-6),,,,[東]手塚貴久,藤田在子,460.0,202306020512
3,8,16,イズンシーラブリー,牝5,56,横山武史,1:08.8,2.1/2,**,,,,,13-12,33.4,3.4,2,422(0),,,,[東]加藤征弘,諸江幸祐,290.0,202306020512
4,1,2,ヒノクニ,牝4,53,西塚洸二,1:08.8,クビ,**,,,,,4-3,34.3,118.9,12,446(-4),,,,[東]深山雅史,由井健太郎,170.0,202306020512
5,2,3,ブランデーロック,牡4,55,佐藤翔馬,1:08.9,クビ,**,,,,,15-14,33.1,8.0,4,478(-2),,,,[東]小桧山悟,新井衛,114.0,202306020512
6,4,7,フリートオブフット,牝4,56,菅原明良,1:08.9,ハナ,**,,,,,7-7,34.1,12.4,6,444(+4),,,,[東]奥村武,シルクレーシング,,202306020512
7,5,10,スズノフブキ,セ9,58,松岡正海,1:08.9,クビ,**,,,,,4-5,34.3,429.8,16,490(+14),,,,[東]高橋裕,小紫嘉之,,202306020512
8,7,13,トーセンサンダー,牡4,58,木幡巧也,1:08.9,アタマ,**,,,,,3-3,34.6,10.2,5,472(+2),,,,[東]杉浦宏昭,島川隆哉,,202306020512
9,5,9,ヤマニンプティパ,牝6,56,田中勝春,1:09.1,1,**,,,,,7-7,34.3,16.5,7,434(-4),,,,[西]千田輝彦,土井肇,,202306020512
10,6,12,アルムファーツリー,牝5,56,戸崎圭太,1:09.1,アタマ,**,,,,,12-12,33.8,45.0,9,458(-10),,,,[西]川村禎彦,崎川美枝子,,202306020512
11,4,8,サウンドブライアン,牡5,56,横山琉人,1:09.1,クビ,**,,,,,10-11,34.0,245.9,15,488(+2),,,,[西]村山明,増田雄一,,202306020512
12,3,5,カシノフォワード,セ5,55,土田真翔,1:09.1,ハナ,**,,,,,4-5,34.6,48.7,10,436(-2),,,,[東]蛯名利弘,柏木務,,202306020512
13,3,6,ジャガード,牡5,57,永野猛蔵,1:09.2,クビ,**,,,,,14-14,33.5,221.9,14,424(+2),,,,[東]和田雄二,栗坂崇,,202306020512
14,7,14,コスモカッティーボ,牡6,58,柴田大知,1:09.3,1/2,**,,,,,10-9,34.2,191.6,13,494(-2),,,,[東]畠山吉宏,ビッグレッドファーム,,202306020512
15,1,1,アレクサンドラ,牝4,54,原優介,1:09.7,2.1/2,**,,,,,9-9,34.7,113.1,11,500(-2),,,,[東]矢野英一,大樹ファーム,,202306020512
16,8,15,シゲルファンノユメ,牡4,58,三浦皇成,1:09.9,1,**,,,,,15-14,34.1,19.0,8,490(0),,,,[東]伊藤圭三,森中啓子,,202306020512
1,6,12,ウィンターダフネ,牝3,54,菅原明良,1:54.5,,**,,,,,2-2-1-1,39.2,1.4,1,476(-2),,,,[東]国枝栄,金子真人ホールディングス,550.0,202306020601
2,6,11,コロンビアテソーロ,牝3,52,原優介,1:54.7,1.1/2,**,,,,,10-10-3-2,39.1,30.6,5,452(+2),,,,[東]栗田徹,了徳寺健二ホールディングス,220.0,202306020601
3,4,8,ペイシャアンジェロ,牝3,54,松岡正海,1:56.4,10,**,,,,,7-7-6-5,40.4,19.5,4,432(0),,,,[東]伊藤伸一,北所直人,140.0,202306020601
4,3,6,イゾレエオリア,牝3,54,田辺裕信,1:56.8,2.1/2,**,,,,,13-13-3-4,41.2,13.6,3,456(+4),,,,[東]伊藤大士,吉田照哉,83.0,202306020601
5,1,2,メダルラッシュ,牝3,54,三浦皇成,1:56.9,1/2,**,,,,,10-10-10-10,40.5,51.5,6,468(+4),,,,[東]村田一誠,青山洋一,55.0,202306020601
6,7,13,キタノパッション,牝3,54,黛弘人,1:57.2,2,**,,,,,16-16-14-12,40.4,92.4,8,426(-2),,,,[東]石栗龍彦,北所直人,,202306020601
