着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
2,5,10,ラッキービープラン,牝3,54,伊藤工真,2:03.7,クビ,**,,,,,2-2-2,38.5,174.4,13,464(+2),,,,[東]宗像義忠,薗部博之,200.0,202005030404
3,2,4,コトブキテティス,牝3,54,戸崎圭太,2:03.8,3/4,**,,,,,6-8-7,37.8,3.7,2,426(-2),,,,[東]田島俊明,尾上松壽,130.0,202005030404
4,1,2,ボンバーミューラー,牡3,56,武豊,2:04.0,3/4,**,,,,,1-1-1,39.2,7.4,4,448(+2),,,,[東]小桧山悟,渡邊隆,77.0,202005030404
5,7,13,トロワシャルム,牡3,56,ルメール,2:04.3,1.3/4,**,,,,,10-10-8,38.1,3.1,1,470(+6),,,,[東]鹿戸雄一,村野康司,51.0,202005030404
6,6,12,マイネルシエル,牡3,56,石橋脩,2:04.6,2,**,,,,,9-9-10,38.2,12.0,5,500(+6),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,,202005030404
7,4,7,スワーヴカエサル,牡3,56,横山典弘,2:04.7,クビ,**,,,,,6-6-10,38.3,4.7,3,524(0),,,,[東]田中博康,ＮＩＣＫＳ,,202005030404
8,6,11,ハスキージュリー,牝3,54,吉田豊,2:04.7,ハナ,**,,,,,12-12-13,38.0,51.3,10,442(+6),,,,[東]土田稔,渡邊隆,,202005030404
9,2,3,デルニエエトワール,牝3,54,田辺裕信,2:04.7,クビ,**,,,,,6-6-4,39.0,36.4,8,482(0),,,,[東]大竹正博,大樹ファーム,,202005030404
10,8,15,ショウナンハリマオ,牡3,56,三浦皇成,2:05.0,1.3/4,**,,,,,13-12-8,38.8,16.4,7,496(0),,,,[東]国枝栄,国本哲秀,,202005030404
11,5,9,アキリザーブ,牝3,54,武士沢友,2:05.2,3/4,**,,,,,5-4-5,39.3,536.0,16,478(+2),,,,[東]小野次郎,石山嘉七,,202005030404
12,3,5,アドラツィオーネ,牝3,52,木幡育也,2:05.5,1.3/4,**,,,,,15-16-16,37.0,73.9,11,486(0),,,,[東]久保田貴,Ｇ１レーシング,,202005030404
13,3,6,リアリーカ,牡3,56,菅原隆一,2:05.5,クビ,**,,,,,11-10-10,39.2,406.9,14,468(0),,,,[東]小野次郎,西森功,,202005030404
14,4,8,シゲルセイウン,牝3,54,江田照男,2:06.2,4,**,,,,,16-15-14,38.9,97.5,12,396(-6),,,,[東]石毛善彦,森中蕃,,202005030404
15,1,1,ヒシマーシャル,牡3,56,北村宏司,2:06.6,2.1/2,**,,,,,3-4-5,40.7,15.3,6,472(+8),,,,[東]木村哲也,阿部雅英,,202005030404
16,7,14,ベアーズレター,牡3,56,藤井勘一,2:07.0,2.1/2,**,,,,,14-14-15,39.5,447.2,15,460(-12),,,,[東]佐藤吉勝,熊坂俊一,,202005030404
1,1,1,ユーバーレーベン,牝2,54,戸崎圭太,1:52.6,,**,,,,,10-5-4,35.3,10.2,4,458(0),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,700.0,202005030405
2,7,10,グアドループ,牡2,54,レーン,1:52.6,ハナ,**,,,,,10-9-6,35.2,3.1,2,510(0),,,,[東]田村康仁,平井裕,280.0,202005030405
3,3,3,モンサンラディウス,牡2,54,木幡巧也,1:53.3,4,**,,,,,2-2-2,36.2,69.2,10,490(0),,,,[東]牧光二,山下新一,180.0,202005030405
4,5,5,セイウンゴールド,牡2,54,内田博幸,1:53.5,1.1/4,**,,,,,5-7-9,35.8,29.1,8,484(0),,,,[東]上原博之,西山茂行,110.0,202005030405
5,2,2,ハイエストポイント,牡2,54,三浦皇成,1:53.8,2,**,,,,,1-1-2,36.8,16.6,6,446(0),,,,[西]鈴木孝志,ノースヒルズ,70.0,202005030405
6,6,8,レガトゥス,牡2,54,ルメール,1:54.0,1,**,,,,,2-5-6,36.6,2.9,1,554(0),,,,[東]木村哲也,サンデーレーシング,,202005030405
7,6,7,フミロア,牝2,54,横山典弘,1:54.0,クビ,**,,,,,12-4-1,37.0,20.0,7,428(0),,,,[東]黒岩陽一,林文彦,,202005030405
8,4,4,コスモアシュラ,牡2,54,津村明秀,1:54.4,2.1/2,**,,,,,5-7-6,36.9,46.0,9,490(0),,,,[東]中野栄治,岡田繁幸,,202005030405
9,7,9,レイニーデイ,牡2,54,田辺裕信,1:54.8,2.1/2,**,,,,,8-9-9,37.2,10.3,5,512(0),,,,[東]矢野英一,大塚亮一,,202005030405
10,8,12,ウインアミュレット,牡2,54,原田和真,1:54.8,クビ,**,,,,,5-9-11,36.9,121.2,11,434(0),,,,[東]金成貴史,ウイン,,202005030405
11,8,11,オブデュモンド,牡2,54,Ｍ．デム,1:55.1,1.3/4,**,,,,,8-12-11,37.2,7.1,3,522(0),,,,[東]藤沢和雄,多田信尊,,202005030405
12,5,6,ベアナチュラル,牡2,54,木幡初也,1:55.1,ハナ,**,,,,,2-2-4,37.8,162.6,12,478(0),,,,[東]杉浦宏昭,熊木浩,,202005030405
1,1,2,ショウナンマルーン,牡3,56,野中悠太,1:24.7,,**,,,,,11-11,35.5,7.0,5,488(+2),,,,[東]上原博之,国本哲秀,510.0,202005030406
2,2,3,エクステンデット,牡3,56,横山和生,1:24.7,クビ,**,,,,,6-5,35.9,15.1,8,436(+2),,,,[東]奥村武,ラ・メール,200.0,202005030406
3,3,5,シゲルガラテア,牡3,54,菅原明良,1:24.8,クビ,**,,,,,1-1,36.6,13.6,7,494(+14),,,,[東]水野貴広,森中蕃,130.0,202005030406
4,3,6,マニールリッヒ,牡3,56,レーン,1:24.8,クビ,**,,,,,3-3,36.2,3.3,1,492(+8),,,,[東]青木孝文,吉田勝己,77.0,202005030406
5,4,8,ディーカラーズ,牡3,56,木幡初也,1:25.1,2,**,,,,,3-3,36.5,23.6,9,492(+2),,,,[東]高橋祥泰,鈴木芳夫,51.0,202005030406
6,6,11,ヤマニンパジャッソ,牡3,56,伊藤工真,1:25.3,1,**,,,,,2-2,36.9,92.2,12,460(-2),,,,[東]蛯名利弘,土井肇,,202005030406
7,7,13,サンドストーム,牡3,53,小林脩斗,1:25.6,2,**,,,,,9-9,36.5,5.9,2,432(+2),,,,[東]尾形和幸,古賀慎一,,202005030406
8,5,9,ピュティ,牝3,54,武士沢友,1:25.8,1.1/4,**,,,,,10-9,36.7,46.5,10,422(-8),,,,[東]深山雅史,武田茂男,,202005030406
9,2,4,タシロ,牡3,56,岩部純二,1:26.0,1,**,,,,,14-14,36.4,13.0,6,526(+6),,,,[東]的場均,ミルファーム,,202005030406
10,7,14,マカレナダンス,牡3,56,津村明秀,1:26.0,アタマ,**,,,,,6-5,37.2,6.0,3,472(-4),,,,[東]鈴木伸尋,京都ホースレーシング,,202005030406
11,8,16,ミスターサンライズ,牡3,54,木幡育也,1:26.6,3.1/2,**,,,,,6-8,37.7,66.5,11,430(-10),,,,[東]和田正一,古賀和夫,,202005030406
12,8,15,コスモビートイット,牡3,56,武藤雅,1:26.7,3/4,**,,,,,11-11,37.4,7.0,4,452(-10),,,,[東]清水英克,ビッグレッドファーム,,202005030406
13,5,10,デルマベリル,牡3,56,木幡巧也,1:26.9,1.1/4,**,,,,,13-11,37.6,168.2,16,444(-6),,,,[東]古賀史生,浅沼廣幸,,202005030406
14,6,12,カイエトゥール,牝3,51,原優介,1:26.9,ハナ,**,,,,,3-5,38.1,162.0,15,484(0),,,,[東]菊川正達,シンボリ牧場,,202005030406
15,1,1,ロングイ,牡3,56,井上敏樹,1:27.1,1.1/2,**,,,,,14-14,37.5,96.7,13,470(-10),,,,[東]伊藤大士,佐久間拓士,,202005030406
16,4,7,ザサンアップライト,牡3,56,内田博幸,1:27.5,2.1/2,**,,,,,16-16,36.4,131.1,14,438(-2),,,,[東]天間昭一,ノルマンディーサラブレッドレーシング,,202005030406
1,3,6,ラストマン,牡3,54,ルメール,2:09.9,,**,,,,,4-5-4-4,36.3,2.6,1,478(0),,,,[東]戸田博文,堂守貴志,760.0,202005030407
2,3,5,ジャッジ,牡3,54,Ｍ．デム,2:10.1,1.1/4,**,,,,,4-3-4-4,36.5,3.9,2,496(-4),,,,[東]和田雄二,田島榮二郎,300.0,202005030407
3,2,4,モルタル,牡3,54,木幡巧也,2:10.4,2,**,,,,,7-8-7-7,36.4,32.4,10,478(0),,,,[東]加藤征弘,阿部友弘,190.0,202005030407
4,5,10,ニューツーリズム,牡4,57,横山和生,2:11.0,3.1/2,**,,,,,12-12-12-13,36.4,19.3,6,506(+6),,,,[東]黒岩陽一,吉田晴哉,110.0,202005030407
5,2,3,スコルピウス,セ4,57,武豊,2:11.1,クビ,**,,,,,1-2-2-2,37.8,7.8,4,468(+8),,,,[西]武幸四郎,飯田正剛,76.0,202005030407
6,8,15,アナザークイーン,牝4,55,武藤雅,2:11.4,1.3/4,**,,,,,10-10-10-10,37.1,59.1,12,470(+4),,,,[東]天間昭一,ビッグレッドファーム,,202005030407
7,1,2,アベックフォルス,牡3,53,岩田望来,2:11.4,ハナ,**,,,,,2-1-1-1,38.1,21.1,7,486(-6),,,,[東]加藤士津,田中義明,,202005030407
8,6,11,エンパイアカラー,セ6,57,江田照男,2:11.5,3/4,**,,,,,3-3-3-3,38.1,94.1,14,508(+2),,,,[東]藤原辰雄,吉澤克己,,202005030407
9,4,7,オーマオ,牡4,57,戸崎圭太,2:11.6,クビ,**,,,,,12-13-13-10,37.2,14.8,5,446(-6),,,,[西]村山明,吉田照哉,,202005030407
10,4,8,トモジャタイクーン,牡5,57,津村明秀,2:11.7,1/2,**,,,,,14-14-13-13,37.1,22.3,9,504(+6),,,,[東]鈴木伸尋,吉冨学,,202005030407
11,8,16,ヤマノマタカ,牡3,54,石川裕紀,2:12.0,1.3/4,**,,,,,4-5-4-4,38.3,21.4,8,462(-4),,,,[東]相沢郁,澤村敏雄,,202005030407
12,6,12,セイカヤマノ,牡4,57,三浦皇成,2:12.0,クビ,**,,,,,16-16-16-15,37.1,7.8,3,492(+2),,,,[東]南田美知,久米誠,,202005030407
13,5,9,エルゼロ,セ7,54,原優介,2:12.4,2.1/2,**,,,,,10-10-10-10,38.1,147.1,16,500(-2),,,,[東]武井亮,磯波勇Ｆ,,202005030407
14,1,1,ミッキープリンス,牡3,54,内田博幸,2:12.9,3,**,,,,,7-7-7-8,38.7,58.9,11,506(-4),,,,[東]国枝栄,野田みづき,,202005030407
15,7,13,ラマトリス,牝3,50,菅原明良,2:12.9,クビ,**,,,,,9-9-7-8,38.7,64.8,13,526(-6),,,,[東]新開幸一,吉田晴哉,,202005030407
16,7,14,ディライトラッシュ,牡6,57,北村宏司,2:13.5,3.1/2,**,,,,,15-15-15-16,38.0,133.9,15,502(+4),,,,[東]深山雅史,ノルマンディーサラブレッドレーシング,,202005030407
1,5,7,モデレイト,牝5,55,野中悠太,1:36.1,,**,,,,,1-1,37.2,290.1,14,470(+12),,,,[東]松永康利,和田牧場,760.0,202005030408
2,1,1,ジーナスイート,牝5,55,レーン,1:36.7,3.1/2,**,,,,,10-8,36.4,2.8,1,446(0),,,,[東]青木孝文,シルクレーシング,300.0,202005030408
3,4,5,サナチャン,牝3,52,丸田恭介,1:37.2,3,**,,,,,13-13,36.5,21.4,8,414(-2),,,,[東]武藤善則,瀬谷隆雄,190.0,202005030408
4,7,12,シンハリング,牝3,52,横山典弘,1:37.2,クビ,**,,,,,6-6,37.1,3.0,2,492(+20),,,,[東]国枝栄,ＤＭＭドリームクラブ,110.0,202005030408
5,8,13,チアチアクラシカ,牝3,52,武豊,1:37.5,1.3/4,**,,,,,7-6,37.4,6.8,3,494(-2),,,,[東]堀井雅広,藤田在子,76.0,202005030408
6,6,10,レディードリー,牝4,55,柴田善臣,1:37.7,1,**,,,,,8-9,37.3,34.7,9,440(-2),,,,[東]深山雅史,小林博雄,,202005030408
7,7,11,シャワークライム,牝4,53,木幡育也,1:37.8,1/2,**,,,,,2-4,38.1,15.1,5,444(0),,,,[東]田中剛,吉田照哉,,202005030408
8,5,8,タマノジュメイラ,牝4,55,田辺裕信,1:37.9,1/2,**,,,,,5-4,38.1,20.3,7,484(+2),,,,[東]伊藤大士,玉腰勇吉,,202005030408
9,6,9,サトノコメット,牝5,55,石橋脩,1:38.0,1/2,**,,,,,2-2,38.4,41.6,11,472(+6),,,,[東]奥村武,サトミホースカンパニー,,202005030408
10,3,3,フラワリングナイト,牝3,52,Ｍ．デム,1:38.0,ハナ,**,,,,,14-14,37.0,8.1,4,426(-6),,,,[東]金成貴史,レッドマジック,,202005030408
11,8,14,アテナノワール,牝3,50,菅原明良,1:38.2,1.1/2,**,,,,,10-11,37.6,40.3,10,464(-12),,,,[東]久保田貴,諸江幸祐,,202005030408
12,2,2,スマートレジーナ,牝4,55,吉田豊,1:38.4,1.1/4,**,,,,,12-11,37.8,169.7,13,428(-12),,,,[東]高橋文雅,大川徹,,202005030408
13,4,6,メデタシメデタシ,牝3,52,北村宏司,1:39.5,7,**,,,,,2-2,40.0,19.8,6,440(0),,,,[東]古賀慎明,堂守貴志,,202005030408
14,3,4,マロリン,牝4,55,木幡巧也,1:39.6,1/2,**,,,,,8-9,39.2,99.8,12,474(-2),,,,[東]武市康男,吉田安寛,,202005030408
1,8,16,ヴィーヴァバッカス,牡5,57,北村宏司,2:09.2,,**,,,,,3-3-3-2,36.2,15.1,7,474(-4),,,,[東]田中清隆,芹澤精一,"1,537.1",202005030409
2,7,14,ヴォウジラール,牡5,57,レーン,2:09.7,3,**,,,,,6-6-6-6,36.3,3.4,1,520(-6),,,,[東]尾関知人,サンデーレーシング,610.6,202005030409
3,7,13,ギガバッケン,牡5,57,宮崎北斗,2:09.7,アタマ,**,,,,,2-2-2-2,36.7,76.9,15,560(-2),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,385.3,202005030409
4,6,11,フローリン,牡5,57,岩田望来,2:09.8,3/4,**,,,,,8-8-9-8,36.2,47.1,13,472(-8),,,,[西]中内田充,ゴドルフィン,230.0,202005030409
5,5,9,ヴォートルエロー,牡3,54,江田照男,2:10.3,3,**,,,,,1-1-1-1,37.4,5.7,3,484(+2),,,,[東]田村康仁,ラ・メール,150.0,202005030409
6,4,8,トレイントレイン,牡4,57,西田雄一,2:10.5,1.1/4,**,,,,,4-4-3-4,37.3,18.6,8,518(+6),,,,[東]池上昌和,ＭＭＣ,,202005030409
7,8,15,キャベンディッシュ,牡5,57,野中悠太,2:10.5,アタマ,**,,,,,16-15-14-14,36.1,40.2,11,510(+2),,,,[東]小桧山悟,本杉芳郎,,202005030409
8,1,2,ヒュミドール,セ4,57,田辺裕信,2:10.5,ハナ,**,,,,,9-8-9-8,36.9,22.4,9,466(-6),,,,[東]小手川準,サンライズ,,202005030409
9,4,7,フィストバンプ,牡4,57,田中勝春,2:10.6,クビ,**,,,,,4-4-5-4,37.3,12.1,6,492(+4),,,,[東]松永康利,小林竜太郎,,202005030409
10,6,12,フーズサイド,牡4,57,武士沢友,2:10.7,1/2,**,,,,,15-15-16-15,36.1,45.6,12,490(0),,,,[東]堀井雅広,西森功,,202005030409
11,3,6,ディスカバー,セ6,57,藤井勘一,2:10.7,クビ,**,,,,,11-11-12-13,36.5,162.9,16,470(+2),,,,[東]畠山吉宏,村野康司,,202005030409
12,2,3,グロンフォール,牡5,57,内田博幸,2:10.9,1.1/4,**,,,,,9-8-9-8,37.3,11.9,5,576(-2),,,,[東]新開幸一,シルクレーシング,,202005030409
13,2,4,ロードストライク,牡4,57,石川裕紀,2:11.2,1.1/2,**,,,,,6-6-6-6,37.8,10.4,4,478(+2),,,,[東]尾形和幸,ロードホースクラブ,,202005030409
14,1,1,グレンマクナス,牡6,57,ルメール,2:11.7,3,**,,,,,13-11-12-12,37.7,4.5,2,530(+6),,,,[東]牧光二,社台レースホース,,202005030409
15,5,10,アオテン,牡7,57,丸田恭介,2:12.4,4,**,,,,,14-14-14-15,37.8,47.9,14,524(0),,,,[東]高橋文雅,ヒダカ・ブリーダーズ・ユニオン,,202005030409
16,3,5,トゥルボー,牡4,57,石橋脩,2:13.3,5,**,,,,,12-13-8-11,39.5,32.0,10,492(-6),,,,[東]小笠倫弘,ノースヒルズ,,202005030409
1,5,5,サトノフウジン,牡3,54,レーン,1:36.7,,**,,,,,6-6,35.1,3.8,2,462(0),,,,[東]堀宣行,サトミホースカンパニー,"1,523.8",202005030410
2,6,7,クロノメーター,牡3,54,田辺裕信,1:36.9,1.1/4,**,,,,,3-3,35.5,3.3,1,442(+6),,,,[東]尾形和幸,サンデーレーシング,606.8,202005030410
3,7,9,ハイアーグラウンド,セ6,57,津村明秀,1:37.1,1.1/4,**,,,,,1-1,36.1,14.1,7,516(0),,,,[東]大和田成,小村アセットＭ,383.4,202005030410
4,8,11,ジョブックコメン,牝5,55,武豊,1:37.2,3/4,**,,,,,6-8,35.5,8.4,6,430(+4),,,,[東]小桧山悟,萩本企画,230.0,202005030410
5,4,4,ゲバラ,牡4,57,Ｍ．デム,1:37.5,1.3/4,**,,,,,8-3,36.2,8.2,4,480(+6),,,,[東]伊藤大士,ニッシンホールディングス,150.0,202005030410
6,3,3,クインズサン,牡7,57,野中悠太,1:37.5,クビ,**,,,,,2-2,36.4,8.3,5,456(-2),,,,[東]和田正一,亀田和弘,,202005030410
7,7,8,サトノフォース,牡4,57,ルメール,1:37.6,1/2,**,,,,,5-6,36.0,7.2,3,466(+4),,,,[東]藤沢和雄,サトミホースカンパニー,,202005030410
8,6,6,シャチ,牡3,54,吉田豊,1:37.7,1/2,**,,,,,9-9,35.8,17.3,8,462(+6),,,,[東]小桧山悟,中村勝彦,,202005030410
9,8,10,クリノアリエル,牝5,55,三浦皇成,1:38.2,3,**,,,,,10-9,36.3,30.5,9,418(+4),,,,[西]武英智,栗本博晴,,202005030410
10,2,2,ドウディ,牡6,57,菅原隆一,1:38.6,2.1/2,**,,,,,3-3,37.2,91.8,11,480(-4),,,,[東]小野次郎,ｅ馬主組合,,202005030410
11,1,1,マサキノテソーロ,牡6,57,江田照男,1:40.1,9,**,,,,,11-11,37.0,54.8,10,550(+10),,,,[東]加藤和宏,了徳寺健二ホールディングス,,202005030410
1,3,6,ダイワキャグニー,牡6,56,内田博幸,1:47.7,,**,,,,,3-2-2,36.1,22.1,9,500(-16),,,,[東]菊沢隆徳,大城敬三,"4,165.1",202005030411
2,1,1,ソーグリッタリング,牡6,57,藤井勘一,1:47.9,1.1/2,**,,,,,6-5-4,36.0,9.8,5,486(+8),,,,[西]池江泰寿,社台レースホース,"1,618.6",202005030411
3,8,18,トーラスジェミニ,牡4,56,木幡育也,1:47.9,ハナ,**,,,,,1-1-1,36.7,136.9,18,478(-4),,,,[東]小桧山悟,柴原榮,"1,009.3",202005030411
4,8,16,アンドラステ,牝4,54,岩田望来,1:47.9,アタマ,**,,,,,6-8-7,35.6,9.3,4,466(0),,,,[西]中内田充,社台レースホース,620.0,202005030411
5,6,11,アトミックフォース,牡4,56,武藤雅,1:48.0,クビ,**,,,,,2-3-3,36.3,17.2,8,476(-2),,,,[東]武藤善則,吉田千津,410.0,202005030411
6,2,4,サトノアーサー,牡6,56,レーン,1:48.0,クビ,**,,,,,9-8-7,35.8,4.0,1,482(-4),,,,[西]池江泰寿,サトミホースカンパニー,,202005030411
7,3,5,ピースワンパラディ,牡4,56,津村明秀,1:48.1,クビ,**,,,,,12-10-10,35.7,5.0,2,462(-4),,,,[東]大竹正博,長谷川成利,,202005030411
8,7,15,ゴーフォザサミット,牡5,56,北村宏司,1:48.3,1.1/4,**,,,,,18-18-14,35.6,114.7,16,512(+6),,,,[東]藤沢和雄,山本英俊,,202005030411
9,1,2,サトノガーネット,牝5,54,吉田豊,1:49.0,4,**,,,,,14-16-17,36.0,58.9,15,432(+4),,,,[西]矢作芳人,サトミホースカンパニー,,202005030411
10,8,17,レイエンダ,牡5,57,ルメール,1:49.4,2.1/2,**,,,,,14-16-12,36.8,6.4,3,486(-8),,,,[東]藤沢和雄,キャロットファーム,,202005030411
11,2,3,ギベオン,牡5,57,戸崎圭太,1:49.8,2.1/2,**,,,,,6-5-4,37.9,29.4,11,494(-22),,,,[西]藤原英昭,社台レースホース,,202005030411
12,4,8,マイネルファンロン,牡5,56,三浦皇成,1:49.8,クビ,**,,,,,9-10-10,37.3,31.9,12,478(-4),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,,202005030411
13,4,7,サラキア,牝5,54,石橋脩,1:49.9,クビ,**,,,,,4-4-4,38.0,23.5,10,456(-4),,,,[西]池添学,シルクレーシング,,202005030411
14,7,13,アイスストーム,牡5,56,武豊,1:50.6,4,**,,,,,17-15-18,37.5,12.9,6,526(+6),,,,[西]吉村圭司,ゴドルフィン,,202005030411
15,5,10,マイネルハニー,牡7,56,野中悠太,1:50.7,クビ,**,,,,,4-5-7,38.5,130.4,17,482(+2),,,,[東]栗田徹,サラブレッドクラブ・ラフィアン,,202005030411
16,6,12,シャドウディーヴァ,牝4,54,Ｍ．デム,1:51.0,1.1/2,**,,,,,12-13-15,38.1,15.9,7,474(+2),,,,[東]斎藤誠,スリーエイチレーシング,,202005030411
17,7,14,インビジブルレイズ,牡6,56,田辺裕信,1:51.7,4,**,,,,,9-10-12,39.1,45.1,14,466(0),,,,[西]吉村圭司,シルクレーシング,,202005030411
18,5,9,エメラルファイト,牡4,56,石川裕紀,1:52.4,4,**,,,,,14-13-15,39.5,38.5,13,460(-4),,,,[東]相沢郁,高橋勉,,202005030411
1,3,5,アストロブレイク,牡3,54,三浦皇成,1:17.1,,**,,,,,1-1,36.3,2.1,1,492(+2),,,,[東]相沢郁,吉澤克己,760.0,202005030412
2,7,14,スターファイター,牡3,54,田辺裕信,1:17.5,2.1/2,**,,,,,8-10,35.9,30.5,10,468(-4),,,,[東]田島俊明,ＹＧＧホースクラブ,300.0,202005030412
3,4,7,オメガエリタージュ,牡3,54,Ｍ．デム,1:17.7,1.1/4,**,,,,,8-10,36.1,16.6,6,442(+4),,,,[東]斎藤誠,原禮子,190.0,202005030412
4,6,12,スマイルプリティ,牝6,55,宮崎北斗,1:17.7,クビ,**,,,,,2-3,36.7,38.4,12,492(-4),,,,[東]本間忍,臼倉勲,110.0,202005030412
5,4,8,タイキメサイア,牡5,54,小林脩斗,1:17.8,クビ,**,,,,,8-4,36.5,22.0,8,516(0),,,,[東]高橋祥泰,大樹ファーム,76.0,202005030412
6,5,10,トーアシオン,牡4,57,江田照男,1:17.8,クビ,**,,,,,13-13,35.9,31.4,11,492(+2),,,,[東]星野忍,高山ランド,,202005030412
7,2,4,フジノタカネ,牡4,57,レーン,1:17.8,ハナ,**,,,,,11-8,36.3,7.4,2,522(-6),,,,[東]手塚貴久,星野壽市,,202005030412
8,1,2,ディナミーデン,牡5,57,戸崎圭太,1:18.0,1,**,,,,,15-14,35.9,8.1,3,468(-6),,,,[東]田島俊明,ライオンレースホース,,202005030412
9,7,13,アイムソーグレイト,牡4,57,柴田善臣,1:18.3,1.3/4,**,,,,,2-4,37.1,26.4,9,472(+2),,,,[東]藤原辰雄,平井裕,,202005030412
10,3,6,マイネルナイペス,牡4,57,津村明秀,1:18.3,ハナ,**,,,,,5-4,37.1,59.7,13,466(-4),,,,[東]伊藤圭三,サラブレッドクラブ・ラフィアン,,202005030412
11,5,9,ベイビーボス,牡3,54,石橋脩,1:18.4,1/2,**,,,,,5-7,37.0,12.7,5,456(+4),,,,[東]矢野英一,酒井喜生,,202005030412
12,6,11,プリンシアルーチェ,牝4,55,北村宏司,1:18.4,クビ,**,,,,,13-14,36.3,18.5,7,504(+4),,,,[東]宮田敬介,芳川貴行,,202005030412
13,2,3,カッチョエペペ,牝4,55,木幡巧也,1:19.0,3.1/2,**,,,,,15-14,36.9,61.1,14,452(+2),,,,[東]牧光二,平田修,,202005030412
14,8,15,スリーヴリーグ,牡4,57,石川裕紀,1:19.0,クビ,**,,,,,11-12,37.2,143.0,16,520(+10),,,,[東]武藤善則,Ｇ１レーシング,,202005030412
15,8,16,スースー,牝4,55,武藤雅,1:19.1,1/2,**,,,,,5-8,37.6,97.4,15,424(0),,,,[東]大和田成,田中純一,,202005030412
16,1,1,スマートエリス,牝4,55,武豊,1:19.8,4,**,,,,,2-2,38.9,9.8,4,502(-15),,,,[東]尾関知人,大川徹,,202005030412
1,8,12,エンシュラウド,セ4,60,五十嵐雄,3:29.4,,,,,,,2-2-2-2,14.0,2.3,1,468(+4),,,,[東]藤沢和雄,ゴドルフィン,790.0,202005030501
2,6,9,ブラックワンダー,牡4,60,伴啓太,3:29.5,3/4,,,,,,1-1-1-1,14.0,9.6,5,472(+4),,,,[東]尾形和幸,佐野信幸,320.0,202005030501
3,8,13,ピースプレイヤー,牡4,60,北沢伸也,3:31.1,10,,,,,,3-3-3-3,14.1,3.8,2,494(+2),,,,[西]高野友和,飯田正剛,200.0,202005030501
4,7,10,キングスヴァリュー,セ5,60,草野太郎,3:31.4,2,,,,,,5-8-5-5,14.1,14.3,6,496(+4),,,,[東]宮田敬介,シルクレーシング,120.0,202005030501
5,4,5,ブルーガーディアン,牡8,60,大庭和弥,3:31.4,アタマ,,,,,,9-9-6-6,14.1,9.2,4,500(-6),,,,[東]星野忍,ＹＧＧホースクラブ,79.0,202005030501
6,5,7,キタノテイオウ,牡5,60,上野翔,3:31.6,1.1/4,,,,,,5-4-4-4,14.1,47.9,9,464(+18),,,,[東]和田雄二,了徳寺健二ホールディングス,,202005030501
7,2,2,スリーミネルバ,牝6,58,大江原圭,3:39.1,大,,,,,,11-11-9-8,14.6,183.5,13,448(+2),,,,[東]柄崎孝,永井商事,,202005030501
8,1,1,トーアクルス,牡3,58,山本康志,3:39.7,3.1/2,,,,,,9-10-10-10,14.6,126.6,12,522(+8),,,,[東]星野忍,高山ランド,,202005030501
9,6,8,メイショウジーク,牡6,60,西谷誠,3:40.0,1.3/4,,,,,,12-12-11-11,14.7,24.6,8,484(-2),,,,[西]坂口智康,松本好隆,,202005030501
10,4,4,イーグルフェザー,セ7,60,小野寺祐,3:42.6,大,,,,,,8-7-7-7,14.8,7.9,3,492(+4),,,,[東]小笠倫弘,社台レースホース,,202005030501
11,3,3,ストロングヘヴン,セ4,60,江田勇亮,3:48.1,大,,,,,,7-4-7-9,15.2,94.3,11,538(+14),,,,[東]松永康利,天堀忠博,,202005030501
中,5,6,ムーンリットエルフ,セ5,60,金子光希,,,,,,,,,,68.2,10,482(-4),,,,[東]青木孝文,ヒダカ・ブリーダーズ・ユニオン,,202005030501
中,7,11,ケイアイビリジアン,牡4,60,蓑島靖典,,,,,,,,4-4-12,,21.5,7,530(+4),,,,[東]奥平雅士,亀田和弘,,202005030501
